"Product Name",Description,"Image Link",Price,Rating,"Merchant Name"
"HP Pavilion Aero 13 be0000AU [Ryzen 5-5600/16GB/512SSD/13,3""FHD IPS]","FAST RESPONS VIA WA ORDER TETAP VIA TOKOPEDIA
089638957546
TOKO OFFLINE DI BEC LT 2 BLOK K02

SEMUA BARANG KITA RESMI GAN !! JAMINAN KUALITAS DARI PRINSIPAL
---Kami TIDAK MENJUAL BARANG KW dan non original---


Semua pembelian product HP, Wajib unboxing video (unboxing - dari buka dus hingga product menyala)
klaim tukar barang hanya berlaku kurang dari 7 hari dan menyertakan video unboxing sampai unit menyala
Apabila ada kerusakan product pembelian lebih dari 1 minggu bisa langsung dibawa ke Service Centre Terdekat


---BERAT TERCANTUM MERUPAKAN BERAT BARANG PLUS PACKINGAN---


Mohon untuk membaca peraturan belanja di toko kami, order berarti menyetujui setiap barang yang sudah dikirim.

Spesifikasi

*Processor : AMD Ryzen 5 5600U (up to 4.2 GHz max boost clock, 16 MB L3 cache, 6 cores, 12 threads)
*Memory : 16 GB DDR4-3200 MHz RAM (onboard)
*Memory Note : Transfer rates up to 3200 MT/s.
*Storage : 512 GB PCIe NVMe M.2 SSD
*Display : 13.3"" diagonal, WUXGA (1920 x 1200), IPS, micro-edge, anti-glare, 400 nits, 100% sRGB
*Ports : 1 SuperSpeed USB Type-C 10Gbps signaling rate (USB Power Delivery, DisplayPort 1.4, HP Sleep and Charge); 2 SuperSpeed USB Type-A 5Gbps signaling rate; 1 HDMI 2.0; 1 AC smart pin; 1 headphone/microphone combo
*Webcam : HP Wide Vision 720p HD camera with integrated dual array digital microphones
*Keyboard : Full-size, backlit, natural silver keyboard
*Warranty : 2 years limited parts and labour Warranty + Accidental Damage Protection","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/19/eb23f0ec-9528-4416-8e17-da3be0be6d26.jpg.webp?ect=4g",1.2499E7,0.0,"Funan Van Java - HP Authorized"
"New Macbook Pro 2021 14 inch M1 Pro 10 8 CPU 16 14 GPU 16GB 512GB 1TB - 8 C 14 GPU 512","KENAPA HARUS BELI SAMA Choco Apple?
1. TRUSTED SELLER bukan cuma seller musiman yang setelah barang jualannya laku
trus menghilang entah kemana.
2. BARANG DIJAMIN BRAND NEW IN BOX + SEGEL
3. CLAIM GARANSI KAMI BANTU

**** BACA INI SEBELUM MEMBELI ****
- Barang Asli dari Apple store
- Barang New BNIB SEGEL, Bukan replika2an
- Warranty International 1 Tahun, Bisa bantu Claim garansi","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/20/7ad1e77b-fc3b-451e-a024-b21f38fb67dc.jpg.webp?ect=4g",3.375E7,4.9,chocoapple
"HP PAVILION 14 EC0013AU EC0014AU AMD RYZEN 5 5500 16GB 512ssd W10 - SILVER","BERGARANSI HP 2 TAHUN + ADP

spesifikasi :
Processor AMD Ryzen 5 5500U (6C / 12T, 2.1 / 4.0GHz, 3MB L2 / 8MB L3)
memori 16 GB DDR4-3200 SDRAM
storage 512 GB PCIe® NVMe™ SSD
layar 14 FHD Brightview IPS 250 nits
Ports: 1 SuperSpeed USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 2 SuperSpeed USB Type-A 5Gbps signaling rate; 1 HDMI 2.0; 1 AC smart pin; 1 headphone/microphone combo
Audio by B&O; Dual speakers; HP Audio Boost
Webcam: HP Wide Vision 720p HD camera with integrated dual array digital microphones
Pointing device: Precision Touchpad Support; HP Imagepad with multi-touch gesture support
Full-size, backlit, natural silver keyboard
Intel® Wi-Fi 6 AX201 (2x2) and Bluetooth® 5 combo (Supporting Gigabit file transfer speeds)
65 W Smart AC power adapter
3-cell, 43 Wh Li-ion polymer
Dimensions without stand (W x D x H): 32.5 x 21.66 x 1.7 cm
Package dimensions (W x D x H): 6.9 x 48.3 x 30.5 cm
Berat: Starting at 1.41 kg
Operasi Sistem Windows 10 Home","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/17/8412f136-4470-4ac6-800b-7e083973e1a1.jpg.webp?ect=4g",1.0499E7,4.8,"Top Tech"
"Lenovo Slim D330 Flex TOUCH N4020 8GB 256GB W10Pro 10.1inch - 128 gb","Lenovo IdePad D330-14IGM
STOK BANYAK ! SILAHKAN LANGSUNG ORDER ! PEMBELIAN GROSIR SILAHKAN CHAT KAMI

- Processor Intel Core N4020
- Memori Standar 8GB DDR4 (RAM GEDE BROO)
- Tipe Grafis INTEL HD Graphics
- Storage : Emmc 128GB EMMC / 256GB (128GB EMMC + 128GB SD CARD )
- No DVD RW
- Layar 10.1"" HD IPS Touch Screen
- System Operasi Window 10

Kelengkapan :

- Unit Laptop
- Charger
- Kartu Garansi
- Box / Dus Laptop

GARANSI :
- Garansi RESMI LENOVO 1 TAHUN
- Garansi Toko 3 Hari (Rusak Ganti unit baru) apabila ada kerusakan yg diakibatkan cacat pabrik
- Barang 100% Baru dan Original","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/25/71c54b1b-09ea-4a0e-9ad4-79499a3b882c.png.webp?ect=4g",4799000.0,4.9,"Gaming Laptop ID"
"Apple Macbook Pro 2020 M1 8GB 512GB SSD MYD92 MYDC2 Gray Silver Resmi - c8df","READY STOCK GENERASI TERBARU !!!
- M1 PRO CHIP
https://tokopedia.com/studioponsel/apple-macbook-pro-2021-m1-pro-14-ram-16gb-512gb-1tb-resmi-not-m1x

- M1 MAX
https://tokopedia.com/studioponsel/apple-macbook-pro-16-m1x-2021-ram-32gb-16gb-1tb-512gb-m1-max-resmi

Aksesoris Pendukung :
- Type C to HDMI Converter 5 In 1 PX UCH15

- AC Plug :

- Flashdisk Software:

- Magic Mouse :



FREE SOFTWARE MICROSOFT OFFICE LENGKAP TERAKTIFASI*
Wajib Tulis *INSTAL OFFICE* Di Catatan
( Original Versi Crack ; UNIT AKAN DI INBOXING DAHULU )

Packing BUBBLE EXTRA
-


Tersedia Varian :
RESMI INDO, Garansi resmi indonesia, bisa klaim seluruh ibox indonesia
RESMI INTER, Garansi resmi internasional, bisa klaim diindo slain ibox, bantu klaim lewat seller free

Warna : Space Grey , Silver

#PRODUK#
* Barang BNIB ( Brand New In Box ) NEW ORIGINAL DAN SEGEL
* Garansi 1 Tahun All Product [ Garansi kita bantu claim ]
* Garansi Personal 7x24 Jam [ Jika saat barang di terima ada cacat produksi, unit kita ganti baru *WAJIB ADA VIDEO UNBOXING* ]

#STUDIO PONSEL#
- Official Store Tokopedia ( Toko terpercaya, berkerjasama dengan tokopedia)
- Cashback up to 300rb
- Free Ongkir up to 30rb
- Good Service, Great After Sales
* Next Order : Diskon Harga
* Pembelian Qty : Harga Khusus

#SPEC
- Apple M1 chip with 8-core CPU and 8-core GPU
- 16-core Neural Engine
- 8GB unified memory
- 512GB SSD storage
- 13-inch Retina display with True Tone
- Backlit Magic Keybo","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/22/168f1f3d-0f36-47ae-83cc-f5986a4fdd88.jpg.webp?ect=4g",2.03E7,4.9,"Studio Ponsel"
"Asus Vivobook F412DA Ryzen 3 3250 8GB 256ssd Vega3 W10 14.0FHD - LAPTOP","Asus Vivobook F412DA Ryzen 3 3250 8GB 256ssd Vega3 W10 14.0FHD

Spesifikasi :
Processor : AMD Ryzen 3 3250
Ram : 8GB DDR4
Strorange : SSD 256GB
Display : 14inch FHD
Operating system : Windows 10 Home

garansi distributor 1 tahun

Tersedia Juga :

Paket Laminating + Anti Gores :

Microsoft Office :

Packing Kayu :","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/29/6cbed32b-c72c-4a03-a71c-1427cc518827.png.webp?ect=4g",7299000.0,4.7,ProStoreComputer
"HP Pavilion Aero 13-be0000AU/be0001AU Ryzen 5 5600U 512GB SSD 16GB IPS - Silver","HP Pavilion Aero 13-be0000AU/be0001AU Ryzen 5 5600U 512GB SSD 16GB IPS 100%sRGB Win10+OHS

GARANSI RESMI HP INDONESIA 2 TAHUN + ADP

AMD Ryzen™ 5 5600U (up to 4.2 GHz max boost clock, 16 MB L3 cache, 6 cores, 12 threads)
16 GB DDR4-3200 MHz RAM (onboard)
AMD Radeon™ Graphics
512 GB PCIe® NVMe™ M.2 SSD
13.3"" diagonal, WUXGA (1920 x 1200), IPS, micro-edge, anti-glare, 400 nits, 100% sRGB
Realtek Wi-Fi CERTIFIED 6™ (2x2) and Bluetooth® 5.2 combo (Supporting Gigabit data rate)
External ports: 1 SuperSpeed USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 2 SuperSpeed USB Type-A 5Gbps signaling rate; 1 HDMI 2.0; 1 AC smart pin; 1 headphone/microphone combo
Minimum dimensions (W x D x H): 29.7 x 20.9 x 1.69 cm
Weight: <1 kg
65 W Smart AC power adapter
3-cell, 43 Wh Li-ion polymer
HP Wide Vision 720p HD camera with integrated dual array digital microphones
Audio by B&O; Dual speakers; HP Audio Boost

Warna:
Gold: Warm gold magnesium-aluminum Thixomolding cover and keyboard frame, warm gold base
Silver: Natural silver magnesium-aluminum Thixomolding cover and keyboard frame, natural silver base","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/30/30815b96-bba7-4de6-bf63-5cbc855c698d.jpg.webp?ect=4g",1.2499E7,5.0,"Sinarmulia Sukses Makmur"
"LAPTOP ASUS A409FA i3-10110U 4GB 256GB SSD INTEL UHD 14"" WIN10 OHS - FHD321 - SILVER, 4 gb","ASUS VIVOBOOK 14 A409FA-FHD321 (Transparent Silver)
ASUS VIVOBOOK 14 A409FA-FHD322 (Slate Grey)

• Processor : Intel® Core™ i3-10110U
• Memory : 4 GB LPDDR4 Onboard Memory, 1 x SO-DIMM socket
• Storage : 256 GB M.2 NVMe™ PCIe® SSD
• Graphics : Intel UHD Graphics
• Display : 14"" (16:9) LED backlit FHD Doff with 45% NTSC (On selected models)
• Optical Drive : NO
• Camera : HD Webcam
• Audio : ASUS SonicMaster stereo audio system with surround-sound
• Networking : Integrated 802.11 AC (2x2) Built-in Bluetooth V4.2
• KEYBOARD BACKLIT
• FINGERPRINT

• Slots/Interface :
1x Combo audio jack
1x Type-C USB 3.1 Gen 1
1x Type-A USB 3.1 Gen 1
2x USB 2.0
1 x HDMI

• Battery : 3 cells battery 42Whrs
• Dimension : 327 x 224.75 x 17.6 mm (WxDxH) (w/ 3cell battery)
• Weight : 1.4 kg with Battery
• Bonus : Bag ASUS
• Operating System : Windows 10 Home

Free Office Home and Student 2019

GARANSI RESMI ASUS INDONESIA 2 TAHUN","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/20/5479b1ab-7870-417d-bf18-c51b51e14023.jpg.webp?ect=4g",7049000.0,5.0,"WE iTech"
"Lenovo ideapad Slim 3 Ryzen 3 5300U 512GB SSD 8GB Win10+OHS BLACK - Abyss Blue","Lenovo ideapad Slim 3 Ryzen 3 5300U 512GB SSD 8GB Win10+OHS

SKU - WARNA:

82KT004GID/82KT00D8ID/82KT0046ID - Abyss Blue
82KT00DAID/82KT00G5ID/82KT0047ID - Artic Grey
82KT00D9ID - Sand

AMD Ryzen 3 5300U (4C / 8T, 2.6 / 3.8GHz, 2MB L2 / 4MB L3)
AMD RADEON GRAPHICS
4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200
Max Memory: Up to 12GB (4GB soldered + 8GB SO-DIMM) DDR4-3200 offering
512GB SSD M.2 2242 PCIe 3.0x4 NVMe
4-in-1 Card Reader
High Definition (HD) Audio, Realtek ALC3287 codec
Stereo speakers, 1.5W x2, Dolby Audio
Camera: 720p with Privacy Shutter
Microphone: 2x, Array
Battery: Integrated 38Wh
Power Adapter: 65W Round Tip Wall-mount
14"" FHD (1920x1080) IPS 300nits Anti-glare, 45% NTSC
Keyboard backlit, English
WLAN + Bluetooth: 11ac, 2x2 + BT5.0
Case Material: PC + ABS (Top), PC + ABS (Bottom)

Standard Ports:

1x power connector
1x card reader
1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (support data transfer only)
1x headphone / microphone combo jack (3.5mm)
1x HDMI 1.4
1x USB 2.0

324.2 x 215.7 x 19.9 mm
Weight: 1.41 kg

Firmware TPM 2.0 integrated in chipset

Bonus Tas Lenovo 15.6 Laptop Casual Toploader

WINDOWS 10 HOME + OFFICE HOME AND STUDENT 2019","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/12/0f5f747c-ccf9-4e7e-adc0-e6a805a45852.jpg.webp?ect=4g",8699000.0,5.0,"Sinarmulia Sukses Makmur"
"Laptop Lenovo ideapad Slim 3i Celeron N4020 256 GB SSD Win10+OHS Murah - BUSINESS BLACK","Laptop Lenovo ideapad Slim 3i Celeron N4020 256 GB SSD Win10+OHS Murah

GARANSI RESMI LENOVO INDONESIA 2 TAHUN

SKU:

ABYSS BLUE
BUSINESS BLACK
CHERRY RED
PLATINUM GREY 256MB --- 81WH0047ID --- READY
PLATINUM GREY 512MB --- 81WH000VID

Bonus: Tas + OFFICE HOME AND STUDENT 2019

Intel Celeron N4020 (2C / 2T, 1.1 / 2.8GHz, 4MB)
Integrated Intel UHD Graphics 600
4GB Soldered DDR4-2400
256GB SSD M.2 2242 PCIe 3.0x2 NVMe
14"" FHD TN 220nits Anti-glare
WLAN + Bluetooth: 11ac, 2x2 + BT5.0
Case Material: PC / ABS
Camera: 0.3MP
Microphone: 2x, Array
Keyboard: Non-backlit, English
TPM: FW TPM 2.0
Battery: Integrated 35Wh
Power Adapter: 45W Round Tip
Windows 10 Home + Office Home and Student 2019
Port: 4-in-1 media reader (MMC, SD, SDHC, SDXC), 1 USB 2.0, 2 USB 3.2 Gen 1, HDMI 1.4b, 4-in-1 media reader (MMC, SD, SDHC, SDXC), AC power adapter jack, headphone / microphone combo jack
327.1mm x 241mm x 19.9mm
Starting at 1.5 kg","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/12/25c10d7e-7e79-4cb8-91a1-0f69315c0a72.jpg.webp?ect=4g",5799000.0,5.0,"Sinarmulia Sukses Makmur"
"Lenovo IdeaPad Slim3 Ryzen 5 5500U 8GB 512SSD W10 OHS - Arctic Grey","IdeaPad 3 14ALC6

Processor AMD Ryzen 5 5500U (6C / 12T, 2.1 / 4.0GHz, 3MB L2 / 8MB L3)
Graphics Integrated AMD Radeon Graphics
Chipset AMD SoC Platform
Memory 4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200
Memory Slots One memory soldered to systemboard, one DDR4 SO-DIMM slot, dual-channel capable
Storage 512GB SSD M.2 2280 PCIe 3.0x4 NVMe
Storage Support ""Model with 38Wh battery: up to 2 drives, 1x 2.5"""" HDD + 1x M.2 SSD
• 2.5"""" HDD up to 1TB
• M.2 2242 SSD up to 512GB
• M.2 2280 SSD up to 512GB""
Card Reader 4-in-1 Card Reader
Optical None
Audio Chip High Definition (HD) Audio, Realtek ALC3287 codec
Speakers Stereo speakers, 1.5W x2, Dolby Audio
Camera 720p with Privacy Shutter
Microphone 2x, Array
Battery Integrated 38Wh
Max Battery Life MobileMark 2018: 7.5 hr (38Wh)
Power Adapter 65W Round Tip Wall-mount
DESIGN
Display 14"" FHD (1920x1080) IPS 300nits Anti-glare, 45% NTSC
Touchscreen None
Keyboard Backlit, English
Case Color Arctic Grey
Surface Treatment IMR
Case Material PC + ABS (Top), PC + ABS (Bottom)
Dimensions (WxDxH) 324.2 x 215.7 x 19.9 mm (12.76 x 8.49 x 0.78 inches)
Weight 1.41 kg (3.1 lbs)
SOFTWARE
Operating System Windows 10 Home 64, English
Bundled Software Office Home and Student 2019
CONNECTIVITY
Ethernet None
WLAN + Bluetooth 11ac, 2x2 + BT5.0
Standard Ports ""1x power connector
1x card reader
1x USB 3.2 Gen 1
1x USB-C 3.2 Gen 1 (support data transfer only)
1x HDMI 1.4b
1x headphone / microphone combo jack (3.5mm)
1x USB 2.0""
SECURITY & PRIVACY
Security Chip Firmware TPM 2.0 integrated in chipset
Fingerprint Reader None
Other Security Camera privacy shutter
MANAGEABILITY None
SERVICE
Base Warranty 1-year, Depot
Included Upgrade 2Y Premium Care -IPENTRY (ESS) (5WS0X58233)
ACCESSORIES None
CERTIFICATIONS
Green Certifications ""ENERGY STAR 8.0
ErP Lot 3
RoHS compliant""","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/29/f5c5bc10-51a4-43e0-85ba-36681442ad68.jpg.webp?ect=4g",1.0199E7,5.0,"Lenovo Official"
"Laptop Asus Vivobook A509FA Core i3-10110U 4GB 256GB 15.6"" FHD W10+OHS - NON Bundle","📢 KLIK LINK DIBAWAH INI UNTUK UPGRADE RAM DAN PAKET INSTALL APLIKASI :)

https://www.tokopedia.com/agusidstoreapple/etalase/paket-install-dan-upgrade-ram

GRATIS BIAYA PEMASANGAN RAM


Mengenai varian:

✔ Non Bundle : Tidak dapat Bundling
✔ Bundle HS A : Logitech Headphone H110
✔ Bundle Mouse A : Logitech Mouse M170 Wireless
✔ Bundle Mouse B : Logitech Mouse M221 Silent Wireless Blue
✔ Bundle Mouse C : Logitech Mouse M350 Pebble Wireless
✔ Bundle Mouse D : Logitech Mouse M590 Multi Device Silent


UNTUK PENJELASAN DETAILNYA ADA DISLIDE PRODUK
BILA KURANG PAHAM BISA CHAT KE PRODUK KONSULTAN KAMI


Setiap pembelian unit di ""AGUS ID STORE"" Official Store
CASHBACK HINGGA 400RB


⚠️Kenapa harus beli laptop di AGUS ID STORE ?

- Produk kami 100% ORIGINAL
- Uang kita kembalikan 2x lipat kalau barang tidak original
- GARANSI RESMI Indonesia
- BNIB (Brand New In Box) barang segel
- Kami memiliki TEAM AFTERSALES buat bantu klaim garansi
- Reseller / dropshipper are welcome

📞 Fast Respon WA : *0821 2247 9856


GARANSI:
- Resmi Asus Indonesia 2 Tahun
- Perfect Warranty (Accidental Damage Protection) 1 Tahun

FREE: Asus Backpack selama persediaan masih ada

SPESIFIKASI PRODUK:
- CPU : Intel® Core™ i3-1005G1 processor 1.2GHz with Turbo Boost (up to 3.4GHz) and 4MB cache
- GPU : Intel UHD Graphics
- Display : 15.6-inch FHD (1920 x 1080) 16:9 LED Backlit 220nits Anti-glare display NTSC: 45% Screen-to-body ratio 83%
- RAM : 4GB DDR4 on board
- Storage : 256GB M.2 NVMe™ PCIe® SSD
- OS : Windows 10 Home
- Keyboard : Backlit Chiclet Keyboard
- Software : Microsoft Office Home Student 2019


- Slots/Interface :
""1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in//1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A//Micro SD card reader""



⚠️CEK ETALASE UNTUK LAPTOP DAN PRODUK KATEGORI LAINNYA:","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/2/a08489ec-d56b-4cc6-81bf-981d1e620211.png.webp?ect=4g",6999000.0,5.0,agusidstoreapple
"LAPTOP HP 14s i3 10110U 8GB 256GB-SSD WIN 10+OHS 2019 14 INCH-FHD IPS - SILVER","HARAP BACA DESKRIPSI !!!!!

TYPE BARU :
HP 14S CF2517TU I3 10110 8GB 256SSD W10+OHS 14.0 BLIT 2YR SLV
HP 14S CF2518TU i3 10110 8GB 256SSD W10+OHS 14.0 BLIT 2YR GLD



Processor : Intel Core™ i3-10110U
Display : 14; diagonal HD BrightView micro-edge WLED-backlit
Operating system : Windows 10 Home Single Language 64
Software (Pre-Install) : Microsoft Office & Home Student 2019
Memory : 8 GB DDR4-2666 SDRAM (2 x 4 GB)
Internal Storage : 256 GB PCIe NVMe™ M.2 SSD
Hard drive (2nd) : (None)
Graphics : Intel UHD Graphics
Optical Drive : (None)
Ports : 1 HDMI 1.4; 1 headphone/microphone combo; 1 AC smart pin; 2 USB 3.1 Gen 1 Type-A (Data Transfer Only); 1 USB 3.1 Gen 1 Type-C™ (Data Transfer Only, 5 Gb/s signaling rate)
Expansion Slot : 1 multi-format SD media card reader
Webcam : HP TrueVision HD Camera with integrated digital microphone
Audio features : Dual speakers
Pointing device : Touchpad with multi-touch gesture support; Precision Touchpad Support
Keyboard : Full-size island-style backlit keyboard
Touch Screen : No
Wireless : Realtek 802.11 a/b/g/n/ac (1x1) Wi-Fi and Bluetooth 4.2 Combo
Power supply : 45 W Smart AC power adapter
Battery type : 3-cell, 41 Wh Li-ion, 210gr
Product color : Natural silver
Dimensions (WxDxH) : 32.4 x 22.59 x 1.99 cm
Weight : Start with 1.43 kg
Warranty : 2 year RESMI HP INDONESIA
Includes : HP 15.6 Value Top Load Bag","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/22/fbecdd79-1334-41ac-8cea-7adf3132ea82.jpg.webp?ect=4g",7350000.0,4.9,EnVicStore
"ASUS BR1100FKA-BP0464T Cel-N4500 4GB 128GB Intel UHD Win10 Touchscreen","Deskripsi Produk :

• 11.6"" HD (1366 x 768) IPS-level Panel, Glossy display, LED Backlit, Touchscreen
• Intel® Celeron® N4500 Processor (4M Cache, up to 2.8 GHz)
• 4GB DDR4 Onboard
• 128GB eMMC + Free Slot 1x M.2 2280 PCIe 3.0x4
• Intel® UHD Graphics
• Microsoft® Windows™ 10 Home (English) 64 Bit
• Integrated Wi-Fi 5 (802.11ac) + Bluetooth 5.0
• Built-in stereo speaker SonicMaster
• 720p HD camera with privacy shutter
• Chiclet 1.35mm Key-travel Spill-resistant Keyboard
• I/O Port : 1x USB 2.0 Type-A | 1x USB 3.2 Gen 1 Type-A | 1x USB 3.2 Gen 2 Type-C support power delivery | 1x HDMI 1.4 | 1x 3.5mm Combo Audio Jack | 1x RJ45 Gigabit Ethernet | 1x DC-in
• 42WHrs, 3S1P, 3-cell Li-ion Battery
• 45 W AC Adapter
• Dimension : 19.9 mm ~ 20.0 mm x 204.9 mm x 294.6 mm
• Weight : 1.4 kg
• 1 Year ASUS Limited Warranty

KETENTUAN :

• Barang DIJAMIN ORI dan GARANSI RESMI
• Barang sudah Include PPN
• Penerbitan Faktur Pajak (NPWP, NO ORDERAN dikirim ke finance@yolori.com saat melakukan order, selambatnya 1x24 Jam dari orderan diterima)
• Untuk Pembelian banyak bisa ajukan untuk penawarannya ke ask@yolori.com
• WAJIB MENGHUBUNGI KAMI / CHAT SEBELUM ORDER UNTUK KONFIRMASI STOCK
• Buka Jam (10.00 - 18.00) Hari Senin-Sabtu (Tanggal Merah Tutup)
• Selamat Berbelanja","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/3/860dc883-7dc2-4a2a-a2db-f734b650ebb2.png.webp?ect=4g",4994000.0,4.9,Yolori
"HP 14 AMD Ryzen 3 3250 8GB 256ssd Vega3 W10 14.0 - 8/128","TOLONG BACA DESKRIPSI, JUDUL GABISA DIGANTI, SEMUANYA SESUAI DESKRIPSI DAN GAMBAR!!!

SPESIFIKASI:
HP 14 RYZEN 3 3200 8GB 256GB VEGA3 W10 14.0

** Processor : AMD Ryzen 3 3200
** VGA : AMD Radeon Vega 3
** Memory : 8GB DDR4 SDRAM
** Storage : 128 SSD / 256GB ( 128GB SSD + 128GB SDCARD ) / 512GB SSD
** Display : 14"" diagonal HD SVA BrightView WLED backlit (1366 x 768)
** OS : Windows 10
** Network : WIFI + Bluetooth

Port:

1 x USB-C 3.1
2 x USB 3.1
1 x HDMI
1 x RJ-45

Kelengkapan :

- FREE MOUSE
- TAS
- LAPTOP
- DUS
- KARTU GARANSI
- CHARGER

GARANSI :

- Garansi DISTRIBUTOR 1 TAHUN
- Garansi Toko 3 Hari (Rusak Ganti unit baru) apabila ada kerusakan yg diakibatkan cacat pabrik
- Barang 100% Baru dan Bergaransi","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/3/e68f83a3-68e3-4a6d-891a-f23c7988c340.jpg.webp?ect=4g",6599000.0,4.8,"Gaming Laptop ID"
"Laptop Asus Vivobook F412DA Ryzen 3 3250 8GB 256ssd Vega3 W10 14.0FHD - NON PAKET","Asus Vivobook F412DA Ryzen 3 3250 8GB 256ssd Vega3 W10 14.0FHD

Processor : AMD Ryzen 3 3250U Processor (4MB Cache, Up to 3.5GHz)
VGA : AMD Radeon Vega 3 graphics
RAM : 8GB DDR4
Memori : 256GB NVMe M.2 PCIe SSD
Layar : 14.0FHD


GARANSI DISTRIBUTOR 1 TAHUN
GARANSI TOKO 3 HARI","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/6/95785c86-0a2a-4cac-a64c-a0c8cb22ff91.jpg.webp?ect=4g",7299000.0,4.7,"Deca Computer"
"Asus Vivobook L510MA N4020 4GB 128ssd W10+OFF365 1YR 15.6FHD - L510MA 128GB","*JUDUL TIDAK DAPAT DIRUBAH SPESIFIKASI MENGIKUTI DESKRIPSI*
* Budidayakan Membaca Deskripsi Sebelum Membeli *
* Pembelian Dengan Bundling Antigores Lebih Menguntungkan *
* Garansi Distributor 1 Tahun *
* unit Original Bukan Rekondisi / Replika *
* Harga dapat berubah sewaktu-waktu tergantung harga update dari pusat *

- ASUS L410MA N4020 4GB 128GB W10+OFF365 1YR 14.0 FHD BLIT
- L510MA N4020 4GB 128GB W10+OFF365 1YR 15.6FHD NUMPAD BLIT Slim Bezel

- asus l410ma ( 14 Inch ) Resolusi layar Sudah Full HD dan Sudah Backlit keyboard
- asus L510ma ( 15 Inch ) Resolusi layar sudah FULL HD dan Sudah Backlit Keyboard

LINK PEMBELIAN L410MA :
amp;whid=0

Spesifikasi
Intel Celeron N4020 Processor (4M Cache, up to 2.8 GHz)
4GB DDR4 RAM
128GB eMMC Storage
Intel UHD Graphic Card
14.0/15.6"" Full HD (1920*1080) Display with NanoEdge and up to 178 degree viewing angles
Windows 10 Home + Office 356 1 Year

Wi-Fi5 (802.11ac)

Ports :
USB 3.2 Type-C (Gen 1), HDMI, Micro SD connectivity

ANTIVIRUS MCAFEE TOTAL PROTECTION 1 DEVICE (1YEAR+1YEAR)
Lindungi laptop anda dengan promo antivirus McAfee bisa klik link di bawah :



PAKET SCREEN + BODY PROTECTOR -
Apabila ingin melindungi laptop baru anda dari goresan/baret bisa klik link di bawah :


Unit Item ORI :
- Kami menjual unit original (bukan rekondisi/replika).","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/19/4e47088f-5a03-4bf1-971f-b5665fcd4bfb.jpg.webp?ect=4g",5015000.0,5.0,"Tech Point"
